1024	221457.45
2048	283005.82
4096	516900.45
8192	1045280.43
16384	2144077.88
32768	4502871.29
65536	9626072.49
131072	2.02569171E7
262144	4.841698746E7
524288	1.1250837333E8
1048576	2.5148631126E8
