1024	136600.39
2048	173189.18
4096	374387.54
8192	820798.79
16384	1755951.65
32768	3791093.76
65536	8353185.43
131072	1.821715125E7
262144	4.271670128E7
524288	9.304280965E7
1048576	1.9988073674E8
