1024	229304.54
2048	297886.34
4096	517364.63
8192	1045094.18
16384	2144982.42
32768	4486609.51
65536	9642425.42
131072	2.028183127E7
262144	4.83741342E7
524288	1.1830054162E8
1048576	2.5260945833E8
