1024	84081.26
2048	66955.8
4096	125664.63
8192	268527.5
16384	573997.58
32768	1278806.68
65536	2773687.1
131072	5836262.54
262144	1.374743671E7
524288	2.918422465E7
1048576	6.101520911E7
