1024	123040.42
2048	160510.83
4096	345750.82
8192	735635.42
16384	1596656.29
32768	3402477.92
65536	7405604.64
131072	1.603708124E7
262144	3.630709546E7
524288	7.75756121E7
1048576	1.6879798086E8
