1024	109166.2
2048	62071.28
4096	130235.0
8192	256319.11
16384	555768.67
32768	1224506.64
65536	2475976.72
131072	5422872.04
262144	1.283897706E7
524288	2.730860585E7
1048576	5.820115581E7
