1024	182223.72
2048	171976.65
4096	298957.55
8192	467392.09
16384	1017075.84
32768	1931062.92
65536	3953554.66
131072	8174634.99
262144	3.243276126E7
524288	8.173071666E7
1048576	2.2884294457E8
