1024	241292.43
2048	283516.56
4096	511725.81
8192	1059067.52
16384	2117572.45
32768	4488327.96
65536	9599006.74
131072	2.018486877E7
262144	4.794396286E7
524288	1.1292818831E8
1048576	2.5335218957E8
