1024	229112.86
2048	288356.24
4096	519374.95
8192	1050840.4
16384	2128533.75
32768	4491104.13
65536	9557972.89
131072	2.02236454E7
262144	4.843875494E7
524288	1.0885848421E8
1048576	2.4875377171E8
